from_transaction,to_device,id_15
3540893,DEV_be9aa1f1edad,New
3540898,DEV_b657c30d6d99,New
3540902,DEV_1accc0ee3ea5,New
3540905,DEV_bb49b8ef1075,New
3540906,DEV_e4b29469e0af,Found
3540909,DEV_25b9a683279e,Found
3540912,DEV_bfb9d2fce4c7,New
3540914,DEV_8ad4d4e30833,New
3540916,DEV_164f86ce4d45,Found
3540920,DEV_e1d6389b39a8,Found
3540921,DEV_f77e494aa8f7,Found
3540934,DEV_6ba1b4e61846,Found
3540939,DEV_f2b22831206a,New
3540944,DEV_f2b22831206a,Found
3540949,DEV_ef00208d4aec,Found
3540953,DEV_ecaae88a99a0,Found
3540954,DEV_a00fa0b88193,New
3540966,DEV_179fb9105d47,New
3540967,DEV_33a50c97023f,Found
3540968,DEV_67cdc2302905,New
3540969,DEV_67cdc2302905,Found
3540972,DEV_67cdc2302905,Found
3540976,DEV_d43a48263ae6,New
3540978,DEV_67cdc2302905,Found
3540981,DEV_98a45e403c6d,Found
3540989,DEV_33a50c97023f,New
3540992,DEV_8ad4d4e30833,New
3540993,DEV_67cdc2302905,Found
3540997,DEV_67cdc2302905,Found
3541005,DEV_a081d9a8a1ef,New
3541016,DEV_2a8941c30a13,Found
3541023,DEV_7f7bb37eaab9,New
3541027,DEV_d65385bebcc1,New
3541032,DEV_555dd06773e1,New
3541040,DEV_2f53d5a521c5,New
3541046,DEV_02a6b653eda2,Found
3541048,DEV_67cdc2302905,Found
3541050,DEV_25b9a683279e,Unknown
3541053,DEV_da73cfe60aa6,New
3541059,DEV_ecaae88a99a0,New
3541068,DEV_ecaae88a99a0,New
3541071,DEV_25b9a683279e,Found
3541083,DEV_82cc0ffab84f,Found
3541084,DEV_ecaae88a99a0,New
3541091,DEV_7bdba02de784,New
3541103,DEV_ecaae88a99a0,Found
3541112,DEV_67cdc2302905,Found
3541116,DEV_67cdc2302905,Found
3541117,DEV_67cdc2302905,New
3541118,DEV_acd74005b574,New
3541124,DEV_67cdc2302905,Found
3541129,DEV_67cdc2302905,Found
3541131,DEV_67b36bada3b6,New
3541132,DEV_67cdc2302905,Found
3541139,DEV_e9b22fc3445b,Found
3541141,DEV_67b36bada3b6,Found
3541149,DEV_f8f9ccde05c6,Found
3541154,DEV_67cdc2302905,Found
3541158,DEV_24af54c7cc89,New
3541160,DEV_dc1d0ff8b61d,New
3541163,DEV_39057db3946a,Found
3541170,DEV_bb3bcdfb9c13,New
3541171,DEV_c87e65e05138,New
3541173,DEV_6f4c02e3308f,New
3541178,DEV_7bdba02de784,New
3541181,DEV_050b936cf19a,New
3541183,DEV_26b6cb4ee2b0,New
3541189,DEV_a4660f1be9a4,Found
3541190,DEV_a4660f1be9a4,Found
3541194,DEV_ecaae88a99a0,Found
3541196,DEV_81cb7140bfe5,Unknown
3541204,DEV_26b6cb4ee2b0,Found
3541207,DEV_3d8984b2307e,New
3541212,DEV_a4660f1be9a4,Found
3541214,DEV_a4660f1be9a4,New
3541215,DEV_b010aef6e597,New
3541216,DEV_a4660f1be9a4,New
3541218,DEV_a4660f1be9a4,Found
3541221,DEV_5b7a96dc0a18,Found
3541225,DEV_a4660f1be9a4,Found
3541228,DEV_d60a85a9cc0a,New
3541235,DEV_7c3340eca0e5,New
3541236,DEV_a4660f1be9a4,Found
3541240,DEV_25b9a683279e,Unknown
3541250,DEV_a4660f1be9a4,Found
3541256,DEV_46b340da95bd,New
3541259,DEV_ecaae88a99a0,Found
3541260,DEV_ecaae88a99a0,Found
3541262,DEV_07e2133e5bcd,Found
3541264,DEV_5b7a96dc0a18,Found
3541267,DEV_a4660f1be9a4,Found
3541270,DEV_a4660f1be9a4,Found
3541274,DEV_0a8a0a8d718c,New
3541276,DEV_640c48ad5259,Unknown
3541281,DEV_a4660f1be9a4,New
3541282,DEV_a4660f1be9a4,Found
3541285,DEV_95109e7a7469,New
3541286,DEV_ecaae88a99a0,Found
3541289,DEV_47ff9a494cfa,New
3541290,DEV_25b9a683279e,Unknown
3541291,DEV_a4660f1be9a4,Found
3541294,DEV_a4660f1be9a4,Found
3541296,DEV_b72c3230010f,Found
3541297,DEV_616bd1cb9da4,New
3541299,DEV_d60a85a9cc0a,Found
3541301,DEV_d60a85a9cc0a,Found
3541302,DEV_4e5bfa8ae32e,New
3541306,DEV_1ae5080857fb,Found
3541312,DEV_b72c3230010f,Found
3541316,DEV_b72c3230010f,Found
3541317,DEV_ecaae88a99a0,New
3541320,DEV_2b78be144090,Found
3541324,DEV_b72c3230010f,Found
3541325,DEV_b72c3230010f,Found
3541327,DEV_b72c3230010f,Found
3541329,DEV_b72c3230010f,Found
3541330,DEV_b72c3230010f,Found
3541332,DEV_25b9a683279e,Unknown
3541336,DEV_4924c8d0b662,New
3541337,DEV_ecaae88a99a0,Found
3541340,DEV_25b9a683279e,Unknown
3541341,DEV_b72c3230010f,Found
3541342,DEV_3315641f90b1,New
3541343,DEV_4417a16ce0fa,New
3541345,DEV_52b5b0def97f,Found
3541348,DEV_25b9a683279e,Unknown
3541349,DEV_b72c3230010f,Found
3541350,DEV_e8ccd7e7bb3a,New
3541353,DEV_6605eb8e511e,New
3541355,DEV_67cdc2302905,New
3541358,DEV_25b9a683279e,Unknown
3541359,DEV_25b9a683279e,Unknown
3541360,DEV_25b9a683279e,Unknown
3541361,DEV_25b9a683279e,Unknown
3541363,DEV_b72c3230010f,Found
3541364,DEV_07a24d25261c,New
3541375,DEV_b72c3230010f,Found
3541376,DEV_2d93c286c9db,Found
3541385,DEV_67cdc2302905,Found
3541387,DEV_b72c3230010f,Found
3541389,DEV_b72c3230010f,Found
3541390,DEV_747f66eae0d6,New
3541394,DEV_b18871e46648,New
3541395,DEV_b72c3230010f,Found
3541396,DEV_b72c3230010f,Found
3541397,DEV_a6e287289a31,Found
3541399,DEV_b72c3230010f,Found
3541401,DEV_9f6841bb81ba,New
3541402,DEV_6fbfbc3b76e7,New
3541403,DEV_6fbfbc3b76e7,Found
3541409,DEV_9a3cbf1911d5,New
3541412,DEV_768b54f77e86,
3541413,DEV_77c7519a151a,Found
3541414,DEV_a4660f1be9a4,New
3541418,DEV_3dd264a81900,New
3541420,DEV_97c8904b66a2,New
3541422,DEV_25b9a683279e,Unknown
3541423,DEV_35d951cb85a0,Found
3541425,DEV_25b9a683279e,Unknown
3541433,DEV_b72c3230010f,Found
3541434,DEV_71c966556eb2,New
3541435,DEV_77c7519a151a,Found
3541436,DEV_b72c3230010f,Found
3541437,DEV_b72c3230010f,Found
3541438,DEV_47ff9a494cfa,Found
3541439,DEV_47ff9a494cfa,New
3541440,DEV_ecaae88a99a0,Found
3541442,DEV_77c7519a151a,Found
3541443,DEV_25b9a683279e,Unknown
3541446,DEV_67cdc2302905,New
3541447,DEV_b72c3230010f,Found
3541448,DEV_67cdc2302905,Found
3541449,DEV_d43a48263ae6,Found
3541450,DEV_cac7cd2f83b3,New
3541451,DEV_da73cfe60aa6,New
3541453,DEV_67cdc2302905,New
3541455,DEV_77c7519a151a,Found
3541460,DEV_1cba459dcf0f,New
3541466,DEV_77b82f840599,Unknown
3541467,DEV_c9c09d6fcea9,New
3541469,DEV_d58e1ca3c0e6,New
3541471,DEV_e5539bc9e3e1,Found
3541472,DEV_ef00208d4aec,Found
3541473,DEV_3dde3e987d53,New
3541475,DEV_1c4859552522,New
3541478,DEV_1182d4bd5b76,New
3541484,DEV_6efe9206cde1,New
3541486,DEV_4c0f04f45b20,New
3541489,DEV_72016618bacb,New
3541491,DEV_5e791f7ad8d6,Found
3541492,DEV_baacc3752074,New
3541496,DEV_a4660f1be9a4,Found
3541497,DEV_a4660f1be9a4,Found
3541500,DEV_a4660f1be9a4,Found
3541503,DEV_56b48b4df2d6,New
3541505,DEV_25b9a683279e,Unknown
3541508,DEV_a4660f1be9a4,Found
3541527,DEV_9732995cda9b,New
3541533,DEV_ae9127c5694f,New
3541537,DEV_1c4859552522,Found
3541544,DEV_2703f58ce3cc,Found
3541546,DEV_1c4859552522,Found
3541561,DEV_fcee8d98b19f,Found
3541566,DEV_2b78be144090,New
3541567,DEV_5c3fe15a1c9d,Unknown
3541568,DEV_2b78be144090,Found
3541570,DEV_ef00208d4aec,New
3541573,DEV_2b78be144090,Found
3541575,DEV_5c3fe15a1c9d,Unknown
3541576,DEV_2b78be144090,Found
3541585,DEV_a081d9a8a1ef,New
3541593,DEV_8f93fc863de9,Found
3541594,DEV_4392cc172cc5,New
3541601,DEV_2703f58ce3cc,New
3541607,DEV_ef00208d4aec,New
3541609,DEV_4688d0c89f53,Found
3541610,DEV_2b78be144090,Found
3541617,DEV_ef11154362dd,Found
3541618,DEV_df650a21cca1,New
3541619,DEV_67cdc2302905,New
3541620,DEV_dd8171579d5f,Found
3541638,DEV_bb49b8ef1075,Found
3541644,DEV_bb49b8ef1075,Found
3541680,DEV_747f66eae0d6,Found
3541688,DEV_2703f58ce3cc,Found
3541694,DEV_768b54f77e86,
3541697,DEV_2b78be144090,Found
3541698,DEV_aae808e918ce,New
3541701,DEV_25b9a683279e,New
3541714,DEV_ecaae88a99a0,New
3541716,DEV_6911a3687343,New
3541718,DEV_81cb7140bfe5,New
3541726,DEV_8ad4d4e30833,New
3541727,DEV_d760796747a1,Found
3541731,DEV_d760796747a1,Found
3541733,DEV_47ff9a494cfa,Found
3541739,DEV_5c3fe15a1c9d,Unknown
3541745,DEV_5c3fe15a1c9d,Unknown
3541746,DEV_67f04e97dc33,Found
3541747,DEV_2703f58ce3cc,Found
3541758,DEV_4c01eda17c29,Found
3541759,DEV_8ad4d4e30833,New
3541763,DEV_8ad4d4e30833,New
3541764,DEV_4c01eda17c29,Found
3541767,DEV_2b78be144090,New
3541768,DEV_768b54f77e86,
3541771,DEV_4c01eda17c29,Found
3541773,DEV_4c01eda17c29,Found
3541775,DEV_9ec534668575,New
3541776,DEV_cc474b994408,Found
3541778,DEV_4c01eda17c29,Found
3541781,DEV_fbfb4119643b,Found
3541784,DEV_4c01eda17c29,Found
3541786,DEV_4c01eda17c29,Found
3541790,DEV_4c01eda17c29,Found
3541792,DEV_75ecd9d770ff,Found
3541793,DEV_4c01eda17c29,Found
3541795,DEV_4c01eda17c29,Found
3541796,DEV_25b9a683279e,Unknown
3541799,DEV_4c01eda17c29,Found
3541800,DEV_4c01eda17c29,Found
3541809,DEV_4c01eda17c29,Found
3541810,DEV_4c01eda17c29,Found
3541814,DEV_4c01eda17c29,Found
3541815,DEV_4c01eda17c29,Found
3541817,DEV_d2ec3a47f5f5,New
3541818,DEV_4c01eda17c29,Found
3541821,DEV_4c01eda17c29,Found
3541822,DEV_4c01eda17c29,Found
3541823,DEV_cc474b994408,Found
3541824,DEV_fbfb4119643b,Found
3541825,DEV_2aecc4c173e7,New
3541826,DEV_4c01eda17c29,Found
3541828,DEV_4c01eda17c29,Found
3541830,DEV_bd5768005816,Found
3541832,DEV_0dd85e1744f1,Found
3541833,DEV_4c01eda17c29,Found
3541834,DEV_4c01eda17c29,Found
3541835,DEV_7107c5e3516a,Found
3541838,DEV_4c01eda17c29,Found
3541841,DEV_4c01eda17c29,Found
3541842,DEV_4c01eda17c29,Found
3541843,DEV_bfe0120a8d60,Found
3541845,DEV_4c01eda17c29,Found
3541846,DEV_4c01eda17c29,Found
3541847,DEV_67cdc2302905,Found
3541848,DEV_4c01eda17c29,Found
3541849,DEV_0e210735f264,New
3541852,DEV_0f3a2883d19a,Found
3541853,DEV_4c01eda17c29,Found
3541857,DEV_4c0f04f45b20,Found
3541859,DEV_4c01eda17c29,Found
3541861,DEV_4c01eda17c29,Found
3541863,DEV_4c01eda17c29,Found
3541865,DEV_4c01eda17c29,Found
3541866,DEV_4c0f04f45b20,Found
3541868,DEV_77b82f840599,Unknown
3541870,DEV_2f7c6e201094,New
3541871,DEV_25b9a683279e,Unknown
3541872,DEV_4c01eda17c29,Found
3541873,DEV_4c01eda17c29,Found
3541874,DEV_df97207c5172,New
3541875,DEV_768b54f77e86,
3541876,DEV_4c01eda17c29,Found
3541877,DEV_4c01eda17c29,Found
3541881,DEV_4c01eda17c29,Found
3541882,DEV_768b54f77e86,
3541883,DEV_4c01eda17c29,Found
3541886,DEV_4c01eda17c29,Found
3541887,DEV_ecaae88a99a0,New
3541888,DEV_ecaae88a99a0,Found
3541889,DEV_4c01eda17c29,Found
3541890,DEV_72016618bacb,New
3541891,DEV_4c01eda17c29,Found
3541892,DEV_4c01eda17c29,Found
3541893,DEV_2703f58ce3cc,Found
3541894,DEV_4c01eda17c29,Found
3541895,DEV_2703f58ce3cc,Found
3541899,DEV_4c01eda17c29,Found
3541902,DEV_4c01eda17c29,Found
3541903,DEV_4c01eda17c29,Found
3541906,DEV_4c01eda17c29,Found
3541909,DEV_bfb9d2fce4c7,Found
3541913,DEV_4c01eda17c29,Found
3541915,DEV_67cdc2302905,New
3541918,DEV_4c01eda17c29,Found
3541921,DEV_ecaae88a99a0,Found
3541923,DEV_914a79cadacd,New
3541924,DEV_4c01eda17c29,Found
3541929,DEV_25b9a683279e,Unknown
3541931,DEV_25b9a683279e,Unknown
3541933,DEV_768b54f77e86,
3541935,DEV_0896496e41aa,Found
3541940,DEV_4c01eda17c29,Found
3541941,DEV_7b5b45825d8c,Found
3541943,DEV_4c01eda17c29,Found
3541944,DEV_4c01eda17c29,Found
3541945,DEV_4c01eda17c29,Found
3541949,DEV_4c01eda17c29,Found
3541950,DEV_4c01eda17c29,Found
3541951,DEV_4c01eda17c29,Found
3541952,DEV_4c01eda17c29,Found
3541954,DEV_b118605ba13f,Found
3541955,DEV_4c01eda17c29,Found
3541956,DEV_4c01eda17c29,Found
3541957,DEV_4c01eda17c29,Found
3541961,DEV_8ad4d4e30833,New
3541963,DEV_40a6204f97ee,Found
3541964,DEV_2b78be144090,Found
3541966,DEV_b657c30d6d99,New
3541967,DEV_914a79cadacd,Found
3541968,DEV_b657c30d6d99,Found
3541972,DEV_ecaae88a99a0,Found
3541975,DEV_25b9a683279e,Unknown
3541978,DEV_4c01eda17c29,Found
3541983,DEV_cc474b994408,Found
3541984,DEV_b657c30d6d99,Found
3541987,DEV_4c01eda17c29,Found
3541990,DEV_4c01eda17c29,Found
3541991,DEV_4c01eda17c29,Found
3541992,DEV_4c01eda17c29,Found
3541994,DEV_ecaae88a99a0,New
3541996,DEV_67cdc2302905,New
3541997,DEV_5245c07aceaf,New
3542004,DEV_ee4cd31859d9,New
3542007,DEV_b657c30d6d99,Found
3542009,DEV_4c01eda17c29,Found
3542012,DEV_cc474b994408,Found
3542014,DEV_4c01eda17c29,Found
3542016,DEV_b657c30d6d99,Found
3542017,DEV_4c01eda17c29,Found
3542018,DEV_b18871e46648,Found
3542023,DEV_4c01eda17c29,Found
3542024,DEV_67cdc2302905,Found
3542025,DEV_b657c30d6d99,Found
3542026,DEV_8ad4d4e30833,New
3542028,DEV_b657c30d6d99,Found
3542032,DEV_7b5b45825d8c,New
3542033,DEV_2ab65e1e5561,Found
3542038,DEV_4c01eda17c29,Found
3542043,DEV_4c01eda17c29,Found
3542045,DEV_b657c30d6d99,Found
3542050,DEV_25b9a683279e,Unknown
3542053,DEV_67cdc2302905,Found
3542055,DEV_4c01eda17c29,Found
3542057,DEV_4c01eda17c29,Found
3542058,DEV_721cc8ff3749,Found
3542061,DEV_4c01eda17c29,Found
3542062,DEV_4417a16ce0fa,New
3542063,DEV_520488e1a67a,New
3542068,DEV_b657c30d6d99,Found
3542072,DEV_b657c30d6d99,Found
3542073,DEV_4c01eda17c29,Found
3542079,DEV_25b9a683279e,Unknown
3542080,DEV_1accc0ee3ea5,New
3542085,DEV_4c01eda17c29,Found
3542091,DEV_ebc06f275967,New
3542096,DEV_4c01eda17c29,Found
3542097,DEV_1911d354f0ae,New
3542099,DEV_6e0f80867844,Found
3542101,DEV_1911d354f0ae,Found
3542102,DEV_4c01eda17c29,Found
3542105,DEV_7f9c31304586,New
3542106,DEV_4c01eda17c29,Found
3542108,DEV_ae8842add55a,Found
3542109,DEV_4c01eda17c29,Found
3542114,DEV_4c01eda17c29,Found
3542117,DEV_05ab8b4111d9,New
3542119,DEV_ecaae88a99a0,New
3542123,DEV_4c01eda17c29,Found
3542125,DEV_1911d354f0ae,Found
3542127,DEV_aecbbb5f4438,New
3542129,DEV_2fb476749ff8,Found
3542131,DEV_4c01eda17c29,Found
3542133,DEV_4c01eda17c29,Found
3542134,DEV_4c01eda17c29,Found
3542136,DEV_4c01eda17c29,Found
3542138,DEV_ecaae88a99a0,New
3542140,DEV_ae8842add55a,Found
3542141,DEV_4c01eda17c29,Found
3542143,DEV_4c01eda17c29,Found
3542147,DEV_2d024f7e76f1,New
3542152,DEV_4c01eda17c29,Found
3542154,DEV_ebc06f275967,New
3542155,DEV_4c01eda17c29,Found
3542156,DEV_4c01eda17c29,Found
3542157,DEV_2e29ee1dcf68,Found
3542160,DEV_4c01eda17c29,Found
3542162,DEV_8ad4d4e30833,New
3542164,DEV_4c01eda17c29,Found
3542165,DEV_4c01eda17c29,Found
3542167,DEV_25b9a683279e,Unknown
3542172,DEV_4c01eda17c29,Found
3542175,DEV_4ffab818025b,Found
3542179,DEV_4c01eda17c29,Found
3542184,DEV_4c01eda17c29,Found
3542185,DEV_4c01eda17c29,Found
3542187,DEV_4c01eda17c29,Found
3542188,DEV_4c01eda17c29,Found
3542192,DEV_4c01eda17c29,Found
3542193,DEV_4c01eda17c29,Found
3542196,DEV_4c01eda17c29,Found
3542198,DEV_4c01eda17c29,Found
3542199,DEV_2d024f7e76f1,Found
3542201,DEV_4c01eda17c29,Found
3542202,DEV_67cdc2302905,Found
3542203,DEV_8ad4d4e30833,New
3542206,DEV_2703f58ce3cc,New
3542209,DEV_4c01eda17c29,Found
3542215,DEV_4c01eda17c29,Found
3542216,DEV_0875e46d4ebc,Found
3542218,DEV_40a6204f97ee,Found
3542220,DEV_4c01eda17c29,Found
3542221,DEV_4c01eda17c29,Found
3542227,DEV_4c01eda17c29,Found
3542229,DEV_4c01eda17c29,Found
3542231,DEV_2fb476749ff8,Found
3542233,DEV_4c01eda17c29,Found
3542234,DEV_ecaae88a99a0,New
3542236,DEV_4c01eda17c29,Found
3542239,DEV_4c0f04f45b20,Found
3542240,DEV_4c01eda17c29,Found
3542242,DEV_4c01eda17c29,Found
3542247,DEV_22a5ec37ae0f,New
3542248,DEV_4c01eda17c29,Found
3542252,DEV_4c01eda17c29,Found
3542254,DEV_66dd2366f456,Found
3542255,DEV_7f9c31304586,Found
3542260,DEV_0a9ef0cba152,Found
3542262,DEV_4c01eda17c29,Found
3542268,DEV_4c01eda17c29,Found
3542269,DEV_4c01eda17c29,Found
3542272,DEV_4ffab818025b,Found
3542273,DEV_4c01eda17c29,Found
3542275,DEV_4c01eda17c29,Found
3542277,DEV_4c01eda17c29,Found
3542278,DEV_84cdbdf92302,Found
3542282,DEV_2fb476749ff8,Found
3542283,DEV_4c01eda17c29,Found
3542286,DEV_fcef44713a52,Found
3542288,DEV_237bb3b61786,Found
3542289,DEV_2fb476749ff8,Found
3542290,DEV_4c01eda17c29,Found
3542296,DEV_67cdc2302905,New
3542297,DEV_4c01eda17c29,Found
3542300,DEV_4c01eda17c29,Found
3542302,DEV_ebc06f275967,New
3542306,DEV_2ad08489c408,Found
3542307,DEV_22a3791d4bd1,New
3542309,DEV_66dd2366f456,Found
3542314,DEV_4c01eda17c29,Found
3542317,DEV_4c01eda17c29,Found
3542320,DEV_4c01eda17c29,Found
3542321,DEV_4c01eda17c29,Found
3542323,DEV_4c01eda17c29,Found
3542324,DEV_cc474b994408,Found
3542329,DEV_4c01eda17c29,Found
3542330,DEV_67cdc2302905,New
3542333,DEV_ebc06f275967,New
3542335,DEV_ecaae88a99a0,New
3542337,DEV_4c01eda17c29,Found
3542343,DEV_cc474b994408,Found
3542344,DEV_4c01eda17c29,Found
3542349,DEV_4c01eda17c29,Found
3542354,DEV_2ab65e1e5561,Found
3542355,DEV_67cdc2302905,Found
3542359,DEV_4c01eda17c29,Found
3542360,DEV_4c01eda17c29,Found
3542361,DEV_4c01eda17c29,Found
3542366,DEV_4c01eda17c29,Found
3542367,DEV_4c01eda17c29,Found
3542368,DEV_4c01eda17c29,Found
3542371,DEV_77025f7822cd,New
3542372,DEV_7fbcfbb4f55f,Found
3542376,DEV_67cdc2302905,Found
3542378,DEV_4c01eda17c29,Found
3542380,DEV_4c01eda17c29,Found
3542387,DEV_7fbcfbb4f55f,Found
3542398,DEV_4c01eda17c29,Found
3542400,DEV_4c01eda17c29,Found
3542402,DEV_7fbcfbb4f55f,New
3542407,DEV_4c01eda17c29,Found
3542410,DEV_2b78be144090,Found
3542417,DEV_2b78be144090,Found
3542418,DEV_8db5454d5afc,Found
3542419,DEV_4c01eda17c29,Found
3542420,DEV_4c01eda17c29,Found
3542425,DEV_4c01eda17c29,Found
3542426,DEV_cc474b994408,Found
3542429,DEV_67cdc2302905,Found
3542431,DEV_eb293a649d7e,Found
3542434,DEV_4c01eda17c29,Found
3542438,DEV_4c01eda17c29,Found
3542439,DEV_fbfb4119643b,Found
3542441,DEV_4c01eda17c29,Found
3542444,DEV_4c01eda17c29,Found
3542447,DEV_4c01eda17c29,Found
3542448,DEV_4c01eda17c29,Found
3542451,DEV_4c01eda17c29,Found
3542453,DEV_7fbcfbb4f55f,Found
3542454,DEV_0e78d5d7c4a2,Unknown
3542455,DEV_6911a3687343,New
3542457,DEV_f0147da9a766,Found
3542458,DEV_fbfb4119643b,Found
3542459,DEV_f0147da9a766,Found
3542460,DEV_f0147da9a766,Found
3542462,DEV_f0147da9a766,Found
3542463,DEV_4c01eda17c29,Found
3542466,DEV_b99e9071bcee,New
3542467,DEV_ecaae88a99a0,New
3542469,DEV_f0147da9a766,Found
3542473,DEV_cc474b994408,Found
3542474,DEV_4c01eda17c29,Found
3542475,DEV_4c01eda17c29,Found
3542476,DEV_f0147da9a766,Found
3542477,DEV_ef00208d4aec,Found
3542479,DEV_196a3ba290d2,Found
3542480,DEV_6911a3687343,Found
3542481,DEV_25b9a683279e,Unknown
3542485,DEV_4c01eda17c29,Found
3542486,DEV_f0147da9a766,Found
3542488,DEV_cc94b42fa75b,New
3542490,DEV_4c01eda17c29,Found
3542493,DEV_f0147da9a766,Found
3542495,DEV_2ad08489c408,New
3542499,DEV_f0147da9a766,Found
3542500,DEV_cc474b994408,Found
3542505,DEV_4c01eda17c29,Found
3542506,DEV_f0147da9a766,Found
3542507,DEV_67cdc2302905,New
3542509,DEV_fbfb4119643b,Found
3542514,DEV_fbfb4119643b,Found
3542526,DEV_5225bd0b1249,Found
3542529,DEV_6f014da7362f,Found
3542531,DEV_f0147da9a766,Found
3542550,DEV_2ab65e1e5561,New
3542551,DEV_2b78be144090,Found
3542556,DEV_ecaae88a99a0,Found
3542557,DEV_768b54f77e86,
3542559,DEV_ef00208d4aec,New
3542562,DEV_ef11154362dd,Found
3542564,DEV_ecaae88a99a0,Found
3542567,DEV_b3904cf7e281,Found
3542581,DEV_ef00208d4aec,Found
3542583,DEV_ecaae88a99a0,Found
3542586,DEV_bd5768005816,New
3542588,DEV_2b78be144090,New
3542592,DEV_484d4d89ba11,New
3542598,DEV_7167c97b84e9,Found
3542599,DEV_2ad08489c408,New
3542600,DEV_67cdc2302905,Found
3542603,DEV_25b9a683279e,Unknown
3542613,DEV_19fa9eb58d86,New
3542618,DEV_7fbcfbb4f55f,New
3542621,DEV_768b54f77e86,
3542622,DEV_25b9a683279e,Unknown
3542625,DEV_bb9c6f122580,New
3542627,DEV_67cdc2302905,Found
3542639,DEV_ccf8a712ee82,New
3542643,DEV_96babc9b28c6,New
3542649,DEV_84cdbdf92302,Unknown
3542658,DEV_768b54f77e86,
3542662,DEV_77b82f840599,Unknown
3542666,DEV_6b2be8aad406,New
3542668,DEV_c39a7c088ee9,New
3542672,DEV_1e9134657c17,Found
3542691,DEV_7f7bb37eaab9,New
3542693,DEV_b657c30d6d99,Found
3542707,DEV_25b9a683279e,Unknown
3542713,DEV_c5f2963c1bd9,Found
3542718,DEV_25b9a683279e,Unknown
3542725,DEV_aae808e918ce,Found
3542738,DEV_5c3fe15a1c9d,Unknown
3542741,DEV_cefffe557b17,Found
3542745,DEV_5c3fe15a1c9d,Unknown
3542748,DEV_b657c30d6d99,New
3542756,DEV_b657c30d6d99,New
3542764,DEV_27e9053e8f7a,Found
3542772,DEV_8aa7da10f340,New
3542790,DEV_768b54f77e86,
3542796,DEV_2b78be144090,Found
3542801,DEV_f0147da9a766,Found
3542803,DEV_c37950a1114b,Found
3542805,DEV_47ff9a494cfa,New
3542807,DEV_eb19a28cbf1b,New
3542809,DEV_f0147da9a766,Found
3542813,DEV_cd94c66f68ca,Found
3542815,DEV_f0147da9a766,Found
3542821,DEV_f0147da9a766,Found
3542826,DEV_4f0d8b3c7de5,Found
3542829,DEV_2b78be144090,Found
3542831,DEV_b7008ae2fec0,Found
3542832,DEV_8ad4d4e30833,New
3542833,DEV_8f93fc863de9,Found
3542847,DEV_f0147da9a766,Found
3542848,DEV_6f176f25c20e,Found
3542859,DEV_b7008ae2fec0,New
3542866,DEV_f0147da9a766,Found
3542869,DEV_5fdb6d5bc276,Found
3542874,DEV_f0147da9a766,Found
3542879,DEV_4c0f04f45b20,New
3542882,DEV_47ff9a494cfa,Found
3542884,DEV_fb4d09c906bd,Found
3542887,DEV_2b78be144090,New
3542895,DEV_c5f2963c1bd9,New
3542898,DEV_67cdc2302905,Found
3542902,DEV_25b9a683279e,Unknown
3542909,DEV_b7008ae2fec0,Found
3542913,DEV_78ff4d579827,New
3542915,DEV_40a6204f97ee,New
3542916,DEV_c2b0cd84c782,New
3542918,DEV_25b9a683279e,Unknown
3542925,DEV_67cdc2302905,New
3542929,DEV_f0147da9a766,Found
3542932,DEV_47ff9a494cfa,Found
3542935,DEV_f0147da9a766,Found
3542936,DEV_1c127f1c14b2,Found
3542938,DEV_9275d434fc7b,Found
3542941,DEV_f0147da9a766,Found
3542942,DEV_f0147da9a766,Found
3542945,DEV_8ad4d4e30833,New
3542946,DEV_f0147da9a766,Found
3542947,DEV_c5f2963c1bd9,Found
3542950,DEV_f0147da9a766,Found
3542951,DEV_4493fa771421,New
3542952,DEV_f0147da9a766,Found
3542954,DEV_f0147da9a766,Found
3542955,DEV_4c0f04f45b20,New
3542956,DEV_cc474b994408,Found
3542957,DEV_f0147da9a766,Found
3542958,DEV_f0147da9a766,Found
3542960,DEV_8ad4d4e30833,Found
3542962,DEV_25b9a683279e,Unknown
3542964,DEV_f0147da9a766,Found
3542968,DEV_768b54f77e86,
3542970,DEV_c3a775b8f53d,New
3542973,DEV_f0147da9a766,Found
3542976,DEV_47ff9a494cfa,New
3542980,DEV_25b9a683279e,Unknown
3542981,DEV_c8655eadf169,New
3542984,DEV_f0147da9a766,Found
3542988,DEV_b2ce4ba4459f,New
3542991,DEV_9dfbd420a2a2,New
3542994,DEV_47ff9a494cfa,Found
3542995,DEV_0a9ef0cba152,Found
3542997,DEV_f0147da9a766,Found
3542998,DEV_f0147da9a766,Found
3543001,DEV_8ad4d4e30833,New
3543002,DEV_f0147da9a766,Found
3543008,DEV_0a9ef0cba152,Found
3543009,DEV_f0147da9a766,Found
3543011,DEV_9275d434fc7b,Found
3543018,DEV_ebc06f275967,Found
3543020,DEV_0a9ef0cba152,New
3543021,DEV_f0147da9a766,Found
3543025,DEV_730e54409a0b,New
3543026,DEV_f0147da9a766,Found
3543030,DEV_f0147da9a766,Found
3543037,DEV_f0147da9a766,Found
3543038,DEV_f0147da9a766,Found
3543044,DEV_cc474b994408,Found
3543046,DEV_2703f58ce3cc,New
3543056,DEV_6fbfbc3b76e7,Found
3543070,DEV_8fe4cefda181,Found
3543080,DEV_25b9a683279e,Unknown
3543085,DEV_6867dfe3bf69,Found
