from_case,to_transaction,is_first_fraud
CC-4072,3299301,0
CC-4072,3299345,0
CC-4072,3301313,0
CC-4072,3301644,0
CC-4072,3303578,0
CC-4072,3305404,0
CC-4073,3301865,1
CC-4073,3302163,0
CC-4073,3302342,0
CC-4073,3304616,0
CC-4074,3306561,1
CC-4075,3305827,1
CC-4075,3306122,0
CC-4076,3306154,1
CC-4077,3304423,1
CC-4078,3306528,1
CC-4079,3305323,1
CC-4079,3305502,0
CC-4080,3305699,1
CC-4081,3305251,1
CC-4082,3307322,1
CC-4083,3301528,1
CC-4083,3301985,0
CC-4083,3302024,0
CC-4083,3302149,0
CC-4083,3302532,0
CC-4083,3302844,0
CC-4083,3304495,0
CC-4083,3304532,0
CC-4084,3307363,1
CC-4085,3305332,1
CC-4085,3305352,0
CC-4085,3305355,0
CC-4085,3305381,0
CC-4085,3305395,0
CC-4086,3305526,1
CC-4086,3305559,0
CC-4086,3305579,0
CC-4086,3305646,0
CC-4087,3299211,1
CC-4087,3299551,0
CC-4087,3304511,0
CC-4088,3307881,0
CC-4089,3299485,1
CC-4089,3303910,0
CC-4089,3304330,0
CC-4090,3307859,1
CC-4091,3305648,1
CC-4092,3307284,1
CC-4093,3304855,1
CC-4094,3306171,1
CC-4095,3307464,0
CC-4096,3308592,1
CC-4096,3308606,0
CC-4097,3308050,1
CC-4097,3308319,0
CC-4098,3306853,1
CC-4098,3307375,0
CC-4098,3307380,0
CC-4098,3307383,0
CC-4099,3294733,1
CC-4099,3297975,0
CC-4099,3297979,0
CC-4099,3297984,0
CC-4099,3297990,0
CC-4099,3297994,0
CC-4099,3298031,0
CC-4099,3298757,0
CC-4099,3298763,0
CC-4099,3298764,0
CC-4099,3299679,0
CC-4099,3299692,0
CC-4099,3299785,0
CC-4099,3301180,0
CC-4099,3306712,0
CC-4099,3306778,0
CC-4099,3306807,0
CC-4099,3306871,0
CC-4100,3300506,1
CC-4100,3304531,0
CC-4100,3305419,0
CC-4101,3306615,1
CC-4101,3306944,0
CC-4102,3308628,1
CC-4103,3306767,1
CC-4103,3306784,0
CC-4103,3306842,0
CC-4103,3306860,0
CC-4103,3306866,0
CC-4104,3308170,1
CC-4105,3306600,1
CC-4105,3306630,0
CC-4106,3305644,1
CC-4107,3306003,1
CC-4107,3306009,0
CC-4107,3307406,0
CC-4108,3304224,1
CC-4108,3309364,0
CC-4109,3309042,1
CC-4110,3307029,1
CC-4111,3308176,1
CC-4112,3308944,0
CC-4113,3306869,1
CC-4114,3308534,1
CC-4115,3305595,1
CC-4115,3305689,0
CC-4115,3309508,0
CC-4116,3303082,1
CC-4116,3307880,0
CC-4117,3307018,1
CC-4117,3310321,0
CC-4118,3309711,0
CC-4119,3307433,1
CC-4119,3309232,0
CC-4119,3309824,0
CC-4119,3309848,0
CC-4119,3309867,0
CC-4120,3307136,1
CC-4121,3308465,1
CC-4122,3307403,1
CC-4123,3307936,1
CC-4124,3307384,1
CC-4124,3307388,0
CC-4124,3307389,0
CC-4124,3307392,0
CC-4125,3307695,1
CC-4125,3308122,0
CC-4125,3308172,0
CC-4125,3308184,0
CC-4126,3307820,1
CC-4127,3302282,1
CC-4127,3302362,0
CC-4127,3304498,0
CC-4127,3309365,0
CC-4128,3308844,1
CC-4129,3308852,1
CC-4130,3309083,1
CC-4131,3308578,1
CC-4132,3308587,1
CC-4133,3311300,1
CC-4134,3307914,1
CC-4134,3307946,0
CC-4134,3307954,0
CC-4135,3310982,1
CC-4136,3302175,1
CC-4136,3302196,0
CC-4136,3302288,0
CC-4136,3302961,0
CC-4136,3303086,0
CC-4136,3303112,0
CC-4136,3303129,0
CC-4136,3303134,0
CC-4136,3303147,0
CC-4136,3303193,0
CC-4136,3303240,0
CC-4136,3303312,0
CC-4136,3303313,0
CC-4136,3303349,0
CC-4136,3303422,0
CC-4136,3303468,0
CC-4136,3303599,0
CC-4136,3303753,0
CC-4136,3303763,0
CC-4136,3306756,0
CC-4136,3306766,0
CC-4136,3307149,0
CC-4136,3307151,0
CC-4136,3307186,0
CC-4136,3307275,0
CC-4136,3307289,0
CC-4136,3307903,0
CC-4136,3307926,0
CC-4136,3309036,0
CC-4136,3309063,0
CC-4136,3309220,0
CC-4136,3309293,0
CC-4136,3309442,0
CC-4136,3309558,0
CC-4137,3308471,1
CC-4137,3308484,0
CC-4138,3307741,1
CC-4138,3307794,0
CC-4139,3311542,1
CC-4140,3309323,1
CC-4140,3309332,0
CC-4141,3311375,1
CC-4142,3305678,1
CC-4142,3309960,0
CC-4143,3310570,1
CC-4144,3308938,1
CC-4144,3308963,0
CC-4144,3309014,0
CC-4144,3309025,0
CC-4145,3311511,1
CC-4146,3310974,1
CC-4147,3311813,1
CC-4148,3312629,0
CC-4149,3309273,1
CC-4149,3311356,0
CC-4150,3302477,1
CC-4150,3306800,0
CC-4150,3306873,0
CC-4150,3310880,0
CC-4151,3309058,1
CC-4151,3311076,0
CC-4152,3311445,1
CC-4152,3311458,0
CC-4153,3311311,1
CC-4154,3310141,1
CC-4154,3313916,0
CC-4155,3312429,1
CC-4156,3303851,1
CC-4156,3307349,0
CC-4156,3307352,0
CC-4156,3307432,0
CC-4156,3309428,0
CC-4156,3309480,0
CC-4156,3311206,0
CC-4157,3313760,1
CC-4158,3313830,0
CC-4159,3311841,1
CC-4160,3311844,1
CC-4161,3311983,1
CC-4162,3312262,1
CC-4163,3302372,1
CC-4163,3305687,0
CC-4163,3306629,0
CC-4163,3308640,0
CC-4163,3308682,0
CC-4163,3309941,0
CC-4163,3312546,0
CC-4164,3312835,1
CC-4165,3311096,1
CC-4166,3311315,1
CC-4166,3311364,0
CC-4167,3312358,1
CC-4167,3312745,0
CC-4167,3312746,0
CC-4167,3312825,0
CC-4168,3312710,1
CC-4168,3312880,0
CC-4169,3312832,1
CC-4170,3305098,1
CC-4170,3308116,0
CC-4170,3311416,0
CC-4170,3311493,0
CC-4171,3314207,1
CC-4171,3314219,0
CC-4172,3313014,1
CC-4172,3314235,0
CC-4173,3314530,0
CC-4174,3313624,1
CC-4175,3312758,1
CC-4176,3294043,1
CC-4176,3299114,0
CC-4176,3299441,0
CC-4176,3303611,0
CC-4176,3305290,0
CC-4176,3311690,0
CC-4176,3312356,0
CC-4177,3303804,1
CC-4177,3305641,0
CC-4177,3305684,0
CC-4177,3309744,0
CC-4177,3310080,0
CC-4177,3312579,0
CC-4178,3310128,1
CC-4178,3312676,0
CC-4179,3312202,1
CC-4180,3314842,0
CC-4181,3311088,1
CC-4182,3312222,1
CC-4183,3313970,1
CC-4184,3313660,1
CC-4185,3311984,1
CC-4185,3314073,0
CC-4186,3313343,1
CC-4187,3311884,1
CC-4187,3314285,0
CC-4188,3313086,1
CC-4188,3313101,0
CC-4189,3313702,1
CC-4190,3312794,1
CC-4191,3313031,1
CC-4191,3313051,0
CC-4191,3313105,0
CC-4192,3312166,1
CC-4193,3313474,1
CC-4194,3306442,1
CC-4194,3307013,0
CC-4194,3307058,0
CC-4194,3307957,0
CC-4194,3307992,0
CC-4194,3308248,0
CC-4194,3308258,0
CC-4194,3308285,0
CC-4194,3308291,0
CC-4194,3308297,0
CC-4194,3312715,0
CC-4195,3303284,1
CC-4195,3303443,0
CC-4195,3305868,0
CC-4195,3311703,0
CC-4196,3304612,1
CC-4196,3304615,0
CC-4196,3309664,0
CC-4196,3312264,0
CC-4197,3315344,0
CC-4198,3309537,1
CC-4198,3309604,0
CC-4198,3310334,0
CC-4198,3310336,0
CC-4198,3310340,0
CC-4198,3310367,0
CC-4198,3310372,0
CC-4198,3310541,0
CC-4198,3315626,0
CC-4199,3315932,0
CC-4200,3314222,1
CC-4200,3314223,0
CC-4201,3309094,1
CC-4201,3309168,0
CC-4201,3312866,0
CC-4201,3312915,0
CC-4202,3315057,1
CC-4203,3314108,1
CC-4203,3314324,0
CC-4203,3314329,0
CC-4203,3314342,0
CC-4204,3312349,1
CC-4204,3312937,0
CC-4204,3312954,0
CC-4204,3313038,0
CC-4204,3313966,0
CC-4204,3313976,0
CC-4204,3316389,0
CC-4205,3317234,0
CC-4206,3317008,0
CC-4207,3317394,1
CC-4208,3317496,0
CC-4209,3313861,1
CC-4209,3316586,0
CC-4210,3312732,1
CC-4210,3317413,0
CC-4211,3316707,1
CC-4212,3314561,1
CC-4213,3316912,1
CC-4214,3314621,1
CC-4215,3301627,1
CC-4215,3302020,0
CC-4215,3302033,0
CC-4215,3302464,0
CC-4215,3304331,0
CC-4215,3306204,0
CC-4215,3307553,0
CC-4215,3310664,0
CC-4215,3314441,0
CC-4215,3314541,0
CC-4216,3310148,1
CC-4216,3310558,0
CC-4216,3310564,0
CC-4216,3310574,0
CC-4216,3314139,0
CC-4216,3314150,0
CC-4217,3317718,0
CC-4218,3307619,1
CC-4218,3309979,0
CC-4218,3310495,0
CC-4218,3317437,0
CC-4219,3317596,1
CC-4220,3307311,1
CC-4220,3311294,0
CC-4220,3311320,0
CC-4220,3311332,0
CC-4220,3311344,0
CC-4220,3311350,0
CC-4220,3311370,0
CC-4220,3311373,0
CC-4220,3311398,0
CC-4220,3311430,0
CC-4220,3314486,0
CC-4220,3314581,0
CC-4220,3314710,0
CC-4220,3314828,0
CC-4220,3314924,0
CC-4221,3315239,1
CC-4222,3315013,1
CC-4223,3317204,1
CC-4224,3316650,1
CC-4224,3316796,0
CC-4225,3300796,1
CC-4225,3303046,0
CC-4225,3304083,0
CC-4225,3304136,0
CC-4225,3304163,0
CC-4225,3304166,0
CC-4225,3304201,0
CC-4225,3308539,0
CC-4225,3308553,0
CC-4225,3311054,0
CC-4225,3318029,0
CC-4225,3318059,0
CC-4225,3318061,0
CC-4226,3313047,1
CC-4226,3316617,0
CC-4227,3314572,1
CC-4228,3315769,1
CC-4228,3318527,0
CC-4229,3317121,1
CC-4229,3317988,0
CC-4230,3318851,0
CC-4231,3290118,1
CC-4231,3290716,0
CC-4231,3291428,0
CC-4231,3293499,0
CC-4231,3293906,0
CC-4231,3295564,0
CC-4231,3296276,0
CC-4231,3297379,0
CC-4231,3298697,0
CC-4231,3299431,0
CC-4231,3300603,0
CC-4231,3302134,0
CC-4231,3305186,0
CC-4231,3306621,0
CC-4231,3307394,0
CC-4231,3309317,0
CC-4231,3312199,0
CC-4231,3313445,0
CC-4231,3315422,0
CC-4231,3316046,0
CC-4231,3316880,0
CC-4232,3318287,1
CC-4233,3315916,1
CC-4234,3296937,1
CC-4234,3299764,0
CC-4234,3300878,0
CC-4234,3303880,0
CC-4234,3303886,0
CC-4234,3303920,0
CC-4234,3305058,0
CC-4234,3305805,0
CC-4234,3305870,0
CC-4234,3305949,0
CC-4234,3311080,0
CC-4234,3311753,0
CC-4234,3317535,0
CC-4235,3318872,0
CC-4236,3319001,0
CC-4237,3318351,0
CC-4238,3317901,1
CC-4239,3319499,1
CC-4240,3316117,1
CC-4240,3316176,0
CC-4241,3317966,1
CC-4242,3321206,1
CC-4243,3318044,1
CC-4244,3318115,1
CC-4245,3318194,1
CC-4246,3317746,1
CC-4246,3317772,0
CC-4247,3317646,1
CC-4248,3317576,1
CC-4249,3321719,0
CC-4250,3317644,1
CC-4251,3317950,1
CC-4251,3317960,0
CC-4251,3317963,0
CC-4252,3319854,1
CC-4252,3320028,0
CC-4253,3320080,1
CC-4253,3320177,0
CC-4253,3320284,0
CC-4253,3320334,0
CC-4253,3321106,0
CC-4254,3315436,1
CC-4254,3321987,0
CC-4255,3321844,1
CC-4256,3319049,1
CC-4257,3320310,1
CC-4258,3319150,1
CC-4259,3322391,0
CC-4260,3318269,1
CC-4261,3322315,1
CC-4262,3322140,1
CC-4262,3322147,0
CC-4263,3307303,1
CC-4263,3307315,0
CC-4263,3310289,0
CC-4263,3313034,0
CC-4263,3314019,0
CC-4263,3315089,0
CC-4263,3315155,0
CC-4263,3319841,0
CC-4264,3320997,1
CC-4265,3318497,1
CC-4266,3322482,1
CC-4267,3316211,1
CC-4267,3316228,0
CC-4267,3322528,0
CC-4268,3322283,1
CC-4269,3321398,1
CC-4270,3314420,1
CC-4270,3319463,0
CC-4270,3319472,0
CC-4270,3322444,0
CC-4270,3322460,0
CC-4271,3319821,1
CC-4272,3313084,1
CC-4272,3318984,0
CC-4272,3320322,0
CC-4272,3323671,0
CC-4273,3311763,1
CC-4273,3313733,0
CC-4273,3319621,0
CC-4273,3319671,0
CC-4273,3324257,0
CC-4274,3310210,1
CC-4274,3310498,0
CC-4274,3317386,0
CC-4274,3317665,0
CC-4274,3321787,0
CC-4274,3322231,0
CC-4275,3321373,1
CC-4276,3324776,1
CC-4277,3322706,1
CC-4278,3322023,1
CC-4279,3321675,1
CC-4280,3319155,1
CC-4280,3320468,0
CC-4281,3322702,1
CC-4282,3325219,0
CC-4283,3318937,1
CC-4283,3319211,0
CC-4283,3321850,0
CC-4284,3311830,1
CC-4284,3311995,0
CC-4284,3312040,0
CC-4284,3317598,0
CC-4284,3324574,0
CC-4285,3321465,1
CC-4285,3321494,0
CC-4286,3322351,1
CC-4286,3322438,0
CC-4287,3312124,1
CC-4287,3314914,0
CC-4287,3322442,0
CC-4288,3321872,1
CC-4289,3324501,1
CC-4290,3322089,1
CC-4291,3320778,1
CC-4291,3324611,0
CC-4292,3322048,1
CC-4293,3322313,1
CC-4294,3320387,1
CC-4294,3324796,0
CC-4295,3325852,1
CC-4295,3325858,0
CC-4296,3325562,1
CC-4296,3325642,0
CC-4297,3314319,1
CC-4297,3321910,0
CC-4297,3325430,0
CC-4298,3322926,1
CC-4299,3307457,1
CC-4299,3313995,0
CC-4299,3314028,0
CC-4299,3314036,0
CC-4299,3316818,0
CC-4299,3316839,0
CC-4299,3316846,0
CC-4299,3318163,0
CC-4299,3322541,0
CC-4299,3324476,0
CC-4299,3324585,0
CC-4299,3326279,0
CC-4300,3326372,1
CC-4300,3326380,0
CC-4301,3325099,1
CC-4302,3323879,1
CC-4303,3323899,1
CC-4304,3322522,1
CC-4305,3326531,1
CC-4306,3316875,1
CC-4306,3323693,0
CC-4306,3323729,0
CC-4306,3324375,0
CC-4307,3323402,1
CC-4308,3326776,1
CC-4309,3323554,1
CC-4309,3326283,0
CC-4310,3313590,1
CC-4310,3313604,0
CC-4310,3313608,0
CC-4310,3313649,0
CC-4310,3313651,0
CC-4310,3313692,0
CC-4310,3313751,0
CC-4310,3313839,0
CC-4310,3314205,0
CC-4310,3317783,0
CC-4310,3320919,0
CC-4310,3320953,0
CC-4310,3321272,0
CC-4310,3323125,0
CC-4310,3324677,0
CC-4311,3322549,1
CC-4311,3322555,0
CC-4312,3321510,1
CC-4312,3321657,0
CC-4312,3326349,0
CC-4312,3326351,0
CC-4313,3325524,1
CC-4313,3325529,0
CC-4313,3325573,0
CC-4314,3326163,1
CC-4315,3324502,1
CC-4315,3324610,0
CC-4316,3327888,0
CC-4317,3325383,1
CC-4318,3327415,1
CC-4318,3327534,0
CC-4318,3327574,0
CC-4319,3325584,1
CC-4320,3327347,1
CC-4321,3322798,1
CC-4321,3324915,0
CC-4322,3328777,0
CC-4323,3327312,1
CC-4324,3328498,0
CC-4325,3327136,1
CC-4326,3324622,1
CC-4327,3324558,1
CC-4328,3326886,1
CC-4329,3328688,0
CC-4330,3319512,1
CC-4330,3325721,0
CC-4331,3329515,1
CC-4332,3328759,1
CC-4333,3328887,1
CC-4334,3324580,1
CC-4335,3324593,1
CC-4336,3329228,1
CC-4337,3321769,1
CC-4337,3324718,0
CC-4338,3329175,1
CC-4339,3328977,0
CC-4340,3308576,1
CC-4340,3308602,0
CC-4340,3308952,0
CC-4340,3309955,0
CC-4340,3313372,0
CC-4340,3317206,0
CC-4340,3318042,0
CC-4340,3318052,0
CC-4340,3318913,0
CC-4340,3325302,0
CC-4341,3304833,1
CC-4341,3305210,0
CC-4341,3306269,0
CC-4341,3307973,0
CC-4341,3308257,0
CC-4341,3312426,0
CC-4341,3320278,0
CC-4341,3325060,0
CC-4342,3326404,1
CC-4343,3323009,1
CC-4343,3330119,0
CC-4344,3325411,1
CC-4345,3323008,1
CC-4345,3326852,0
CC-4346,3329864,0
CC-4347,3327335,1
CC-4347,3327360,0
CC-4348,3326979,1
CC-4349,3329913,0
CC-4350,3328656,1
CC-4351,3323073,1
CC-4351,3329815,0
CC-4351,3329858,0
CC-4352,3330068,0
CC-4353,3329398,1
CC-4354,3314112,1
CC-4354,3315470,0
CC-4354,3315566,0
CC-4354,3316103,0
CC-4354,3316165,0
CC-4354,3317914,0
CC-4354,3324634,0
CC-4354,3324733,0
CC-4354,3328637,0
CC-4355,3324268,1
CC-4355,3329117,0
CC-4355,3329136,0
CC-4355,3329452,0
CC-4355,3329481,0
CC-4356,3321053,1
CC-4356,3321750,0
CC-4356,3327496,0
CC-4357,3318905,1
CC-4357,3324526,0
CC-4357,3326857,0
CC-4358,3328628,1
CC-4359,3326652,1
CC-4359,3327237,0
CC-4359,3327511,0
CC-4359,3327551,0
CC-4359,3327561,0
CC-4360,3327985,1
CC-4360,3328144,0
CC-4361,3329105,1
CC-4362,3327873,1
CC-4363,3328072,1
CC-4363,3329475,0
CC-4363,3329606,0
CC-4363,3330092,0
CC-4364,3322359,1
CC-4364,3324438,0
CC-4364,3327673,0
CC-4365,3327356,1
CC-4365,3327741,0
CC-4366,3326627,1
CC-4366,3330433,0
CC-4367,3328749,1
CC-4368,3323005,1
CC-4368,3330373,0
CC-4369,3331685,1
CC-4370,3332069,1
CC-4371,3327215,1
CC-4372,3331967,1
CC-4372,3332122,0
CC-4373,3327773,1
CC-4373,3330049,0
CC-4374,3302983,1
CC-4374,3305048,0
CC-4374,3305275,0
CC-4374,3311708,0
CC-4374,3312981,0
CC-4374,3317459,0
CC-4374,3319830,0
CC-4374,3323756,0
CC-4374,3327181,0
CC-4374,3328738,0
CC-4374,3328751,0
CC-4374,3328791,0
CC-4374,3329417,0
CC-4374,3330011,0
CC-4374,3331175,0
CC-4374,3331560,0
CC-4375,3333342,0
CC-4376,3321298,1
CC-4376,3324665,0
CC-4376,3328469,0
CC-4376,3329365,0
CC-4376,3329487,0
CC-4376,3329497,0
CC-4376,3329516,0
CC-4376,3329572,0
CC-4376,3329693,0
CC-4377,3311060,1
CC-4377,3317306,0
CC-4377,3318169,0
CC-4377,3318172,0
CC-4377,3318241,0
CC-4377,3320479,0
CC-4377,3320527,0
CC-4377,3320547,0
CC-4377,3320713,0
CC-4377,3321066,0
CC-4377,3325332,0
CC-4377,3330136,0
CC-4377,3332380,0
CC-4378,3330002,1
CC-4379,3330004,1
CC-4379,3330050,0
CC-4380,3330711,1
CC-4381,3332608,0
CC-4382,3328452,1
CC-4383,3332089,0
CC-4384,3315582,1
CC-4384,3319157,0
CC-4384,3323189,0
CC-4384,3324084,0
CC-4384,3324283,0
CC-4384,3324803,0
CC-4384,3328536,0
CC-4385,3328353,1
CC-4385,3328558,0
CC-4385,3328717,0
CC-4385,3329458,0
CC-4385,3329807,0
CC-4386,3333293,1
CC-4387,3325199,1
CC-4387,3325216,0
CC-4387,3325473,0
CC-4387,3328922,0
CC-4388,3330843,1
CC-4389,3333298,0
CC-4390,3328080,1
CC-4390,3328849,0
CC-4390,3333650,0
CC-4391,3330218,1
CC-4392,3331620,1
CC-4392,3331663,0
CC-4392,3331709,0
CC-4393,3330937,1
CC-4394,3321776,1
CC-4394,3329583,0
CC-4394,3331200,0
CC-4394,3331216,0
CC-4395,3333708,0
CC-4396,3321880,1
CC-4396,3322352,0
CC-4396,3330337,0
CC-4397,3333630,0
CC-4398,3332822,1
CC-4399,3331184,1
CC-4400,3333360,1
CC-4401,3330717,1
CC-4402,3330476,1
CC-4403,3333255,1
CC-4404,3333832,1
CC-4404,3333847,0
CC-4405,3334287,0
CC-4406,3329165,1
CC-4406,3329314,0
CC-4406,3331127,0
CC-4406,3331252,0
CC-4407,3333568,1
CC-4408,3333973,1
CC-4409,3332029,1
CC-4410,3333054,1
CC-4410,3333146,0
CC-4411,3331408,1
CC-4411,3331481,0
CC-4411,3331485,0
CC-4412,3321812,1
CC-4412,3326439,0
CC-4412,3328193,0
CC-4412,3329709,0
CC-4412,3330456,0
CC-4412,3331615,0
CC-4413,3328772,1
CC-4413,3331313,0
CC-4414,3322696,1
CC-4414,3326310,0
CC-4414,3332019,0
CC-4414,3334081,0
CC-4414,3334097,0
CC-4414,3334104,0
CC-4414,3334134,0
CC-4414,3334497,0
CC-4414,3334527,0
CC-4415,3334584,1
CC-4416,3322014,1
CC-4416,3323679,0
CC-4416,3331495,0
CC-4416,3331591,0
CC-4417,3329884,1
CC-4417,3330431,0
CC-4417,3330440,0
CC-4417,3331535,0
CC-4417,3331536,0
CC-4417,3331607,0
CC-4418,3332867,1
CC-4419,3333090,1
CC-4420,3336587,1
CC-4420,3336591,0
CC-4421,3332580,1
CC-4422,3333400,1
CC-4423,3332825,1
CC-4424,3333102,1
CC-4425,3332357,1
CC-4425,3335462,0
CC-4426,3335172,1
CC-4427,3326453,1
CC-4427,3326461,0
CC-4427,3332684,0
CC-4428,3334631,1
CC-4429,3332065,1
CC-4429,3332364,0
CC-4430,3336341,0
CC-4431,3336231,1
CC-4432,3327622,1
CC-4432,3327644,0
CC-4432,3327686,0
CC-4432,3327689,0
CC-4432,3327728,0
CC-4432,3327797,0
CC-4432,3332252,0
CC-4432,3332922,0
CC-4433,3334284,1
CC-4434,3315513,1
CC-4434,3320944,0
CC-4434,3321103,0
CC-4434,3321133,0
CC-4434,3322300,0
CC-4434,3322301,0
CC-4434,3326137,0
CC-4434,3328648,0
CC-4434,3328766,0
CC-4434,3329182,0
CC-4434,3329626,0
CC-4434,3330784,0
CC-4434,3332988,0
CC-4435,3334217,1
CC-4435,3334226,0
CC-4435,3334233,0
CC-4436,3312421,1
CC-4436,3315718,0
CC-4436,3317329,0
CC-4436,3319554,0
CC-4436,3319560,0
CC-4436,3319878,0
CC-4436,3319906,0
CC-4436,3319933,0
CC-4436,3326388,0
CC-4436,3331248,0
CC-4436,3333448,0
CC-4437,3337258,0
CC-4438,3330106,1
CC-4438,3333709,0
CC-4439,3337751,0
CC-4440,3337485,0
CC-4441,3337405,1
CC-4442,3337956,0
CC-4443,3337634,0
CC-4444,3335957,1
CC-4445,3338064,1
CC-4445,3338090,0
CC-4446,3338108,1
CC-4447,3315128,1
CC-4447,3319369,0
CC-4447,3319818,0
CC-4447,3322538,0
CC-4447,3322539,0
CC-4447,3324377,0
CC-4447,3324446,0
CC-4447,3324659,0
CC-4447,3325094,0
CC-4447,3326997,0
CC-4447,3327801,0
CC-4447,3330771,0
CC-4447,3330807,0
CC-4447,3331788,0
CC-4447,3331798,0
CC-4447,3333057,0
CC-4447,3334045,0
CC-4447,3336911,0
CC-4448,3320603,1
CC-4448,3321166,0
CC-4448,3321241,0
CC-4448,3322495,0
CC-4448,3324566,0
CC-4448,3329179,0
CC-4448,3329243,0
CC-4448,3329305,0
CC-4448,3334474,0
CC-4448,3335985,0
CC-4449,3337089,1
CC-4449,3337094,0
CC-4449,3337112,0
CC-4449,3337125,0
CC-4449,3337140,0
CC-4449,3337160,0
CC-4450,3336150,1
CC-4451,3327895,1
CC-4451,3329278,0
CC-4451,3335431,0
CC-4452,3322429,1
CC-4452,3322510,0
CC-4452,3329593,0
CC-4452,3329698,0
CC-4452,3329903,0
CC-4452,3333934,0
CC-4452,3333953,0
CC-4452,3335209,0
CC-4452,3335248,0
CC-4453,3332749,1
CC-4453,3332916,0
CC-4453,3333022,0
CC-4453,3334165,0
CC-4453,3334517,0
CC-4454,3325164,1
CC-4454,3331893,0
CC-4454,3332021,0
CC-4454,3332078,0
CC-4454,3333353,0
CC-4454,3335444,0
CC-4455,3332883,1
CC-4455,3335227,0
CC-4455,3335240,0
CC-4456,3329137,1
CC-4456,3335413,0
CC-4456,3335642,0
CC-4456,3337438,0
CC-4457,3338026,1
CC-4457,3338048,0
CC-4458,3328285,1
CC-4458,3330437,0
CC-4458,3335075,0
CC-4458,3335100,0
CC-4458,3336305,0
CC-4459,3325320,1
CC-4459,3332366,0
CC-4459,3335174,0
CC-4460,3336306,1
CC-4461,3337249,1
CC-4461,3338163,0
CC-4461,3338466,0
CC-4462,3338194,1
CC-4463,3333872,1
CC-4463,3334548,0
CC-4463,3334570,0
CC-4464,3329438,1
CC-4464,3329512,0
CC-4464,3335165,0
CC-4464,3335200,0
CC-4464,3335211,0
CC-4464,3335254,0
CC-4465,3337117,1
CC-4465,3337158,0
CC-4466,3339479,1
CC-4466,3339688,0
CC-4467,3338137,1
CC-4467,3338142,0
CC-4468,3336167,1
CC-4469,3321198,1
CC-4469,3325378,0
CC-4469,3327613,0
CC-4469,3328181,0
CC-4469,3330150,0
CC-4469,3330678,0
CC-4469,3330820,0
CC-4469,3331895,0
CC-4469,3334961,0
CC-4469,3336798,0
CC-4470,3339182,1
CC-4471,3335972,1
CC-4472,3332511,1
CC-4472,3337162,0
CC-4473,3340799,0
CC-4474,3316312,1
CC-4474,3316332,0
CC-4474,3319395,0
CC-4474,3322766,0
CC-4474,3324520,0
CC-4474,3328896,0
CC-4474,3330916,0
CC-4474,3332801,0
CC-4474,3337204,0
CC-4474,3339682,0
CC-4475,3339243,0
CC-4476,3340061,1
CC-4477,3323372,1
CC-4477,3323377,0
CC-4477,3323637,0
CC-4477,3329295,0
CC-4477,3336208,0
CC-4477,3337025,0
CC-4477,3337151,0
CC-4478,3339886,1
CC-4479,3316288,1
CC-4479,3321146,0
CC-4479,3321456,0
CC-4479,3321774,0
CC-4479,3322350,0
CC-4479,3323753,0
CC-4479,3325604,0
CC-4479,3325670,0
CC-4479,3325679,0
CC-4479,3326378,0
CC-4479,3326379,0
CC-4479,3326390,0
CC-4479,3326395,0
CC-4479,3326398,0
CC-4479,3328142,0
CC-4479,3328230,0
CC-4479,3330487,0
CC-4479,3332540,0
CC-4479,3336765,0
CC-4479,3337946,0
CC-4479,3337960,0
CC-4479,3337963,0
CC-4479,3338005,0
CC-4480,3339277,1
CC-4480,3339325,0
CC-4480,3339556,0
CC-4481,3339130,1
CC-4482,3335721,1
CC-4482,3337325,0
CC-4482,3337344,0
CC-4482,3337442,0
CC-4482,3337468,0
CC-4482,3337515,0
CC-4482,3337577,0
CC-4482,3340646,0
CC-4482,3340743,0
CC-4482,3340793,0
CC-4483,3333262,1
CC-4483,3339166,0
CC-4484,3338070,1
CC-4484,3338073,0
CC-4484,3338075,0
CC-4484,3338077,0
CC-4485,3334243,1
CC-4485,3334245,0
CC-4485,3337712,0
CC-4486,3339816,1
CC-4487,3336860,1
CC-4487,3336949,0
CC-4488,3340853,0
CC-4489,3340031,1
CC-4490,3338253,1
CC-4491,3337997,1
CC-4492,3340393,0
CC-4493,3340466,1
CC-4493,3340554,0
CC-4494,3337921,1
CC-4495,3338587,1
CC-4495,3339926,0
CC-4495,3339950,0
CC-4495,3340112,0
CC-4495,3340235,0
CC-4496,3328884,1
CC-4496,3328916,0
CC-4496,3336023,0
CC-4496,3337853,0
CC-4496,3341129,0
CC-4497,3326423,1
CC-4497,3329621,0
CC-4497,3333444,0
CC-4497,3334878,0
CC-4497,3339432,0
CC-4497,3340421,0
CC-4497,3340462,0
CC-4498,3338079,1
CC-4498,3338084,0
CC-4498,3340707,0
CC-4499,3339974,1
CC-4500,3338696,1
CC-4500,3338762,0
CC-4501,3302336,1
CC-4501,3308522,0
CC-4501,3308562,0
CC-4501,3308616,0
CC-4501,3308868,0
CC-4501,3309553,0
CC-4501,3310510,0
CC-4501,3310512,0
CC-4501,3313166,0
CC-4501,3315275,0
CC-4501,3317939,0
CC-4501,3317948,0
CC-4501,3317954,0
CC-4501,3317956,0
CC-4501,3317959,0
CC-4501,3318049,0
CC-4501,3319832,0
CC-4501,3319913,0
CC-4501,3326416,0
CC-4501,3332442,0
CC-4501,3334086,0
CC-4501,3336192,0
CC-4501,3337324,0
