customer_id,total_cards,first_seen,home_region,total_txns
C02287,2,2016-09-05 16:07:47,,28
C13387,1,2016-09-05 17:19:11,110.0,4
C02620,1,2016-09-05 18:21:59,,1
C04704,1,2016-09-05 18:23:55,205.0,2
C03653,1,2016-09-05 18:43:52,,1
C00830,1,2016-09-05 19:43:48,251.0,2
C05523,1,2016-09-05 19:46:09,,1
C00123,1,2016-09-05 19:50:27,,1
C09309,1,2016-09-05 19:53:26,181.0,1
C02550,1,2016-09-05 20:29:35,143.0,2
C08419,1,2016-09-05 20:40:23,203.0,3
C00480,1,2016-09-05 20:47:48,264.0,1
C11720,1,2016-09-05 21:19:12,204.0,4
C00548,1,2016-09-05 21:57:31,,1
C13121,1,2016-09-05 22:07:39,420.0,1
C11151,1,2016-09-05 22:20:17,,2
C11954,1,2016-09-05 22:24:26,448.0,1
C07576,1,2016-09-05 22:42:34,,2
C01829,1,2016-09-05 22:50:47,,1
C07746,1,2016-09-05 23:16:52,,1
C02175,1,2016-09-05 23:26:34,251.0,3
C01927,1,2016-09-05 23:44:48,433.0,4
C10943,1,2016-09-05 23:56:37,181.0,1
C06146,1,2016-09-06 00:08:04,123.0,3
C01991,1,2016-09-06 00:32:08,502.0,10
C00894,1,2016-09-06 01:12:15,330.0,1
C00719,1,2016-09-06 01:47:23,428.0,15
C02672,1,2016-09-06 02:29:48,512.0,8
C02195,1,2016-09-06 03:18:46,143.0,1
C04902,1,2016-09-06 04:44:55,,2
C03300,1,2016-09-06 04:50:35,,1
C09248,1,2016-09-06 05:19:25,299.0,8
C07711,1,2016-09-06 06:09:42,512.0,3
C06816,1,2016-09-06 06:20:15,,1
C09341,1,2016-09-06 08:32:58,225.0,3
C02146,1,2016-09-06 11:29:21,,2
C08187,1,2016-09-06 12:32:54,,2
C06526,1,2016-09-06 13:51:04,272.0,2
C07005,1,2016-09-06 14:35:09,,1
C11267,1,2016-09-06 14:58:34,170.0,5
C01968,1,2016-09-06 15:00:51,,10
C12874,1,2016-09-06 15:01:52,315.0,1
C07565,1,2016-09-06 15:21:10,337.0,4
C07557,2,2016-09-06 15:23:43,143.0,11
C02229,1,2016-09-06 15:36:42,,1
C07045,1,2016-09-06 15:45:53,315.0,3
C12873,1,2016-09-06 16:32:51,498.0,6
C11682,1,2016-09-06 16:41:42,264.0,2
C08826,1,2016-09-06 17:04:04,299.0,5
C07931,1,2016-09-06 17:16:44,,1
C09447,1,2016-09-06 17:50:49,315.0,5
C06647,1,2016-09-06 17:52:12,226.0,5
C07863,1,2016-09-06 18:43:27,,1
C12799,1,2016-09-06 19:48:08,433.0,1
C05643,1,2016-09-06 20:01:11,325.0,2
C04100,1,2016-09-06 20:25:35,,12
C12129,2,2016-09-06 20:25:56,330.0,2
C00075,1,2016-09-06 20:37:07,,1
C02113,1,2016-09-06 21:16:46,269.0,5
C00530,1,2016-09-06 21:36:37,272.0,2
C10217,1,2016-09-06 21:45:32,,1
C03805,1,2016-09-06 22:15:26,,3
C10775,1,2016-09-06 22:19:35,126.0,4
C00311,1,2016-09-06 22:37:05,330.0,4
C03869,1,2016-09-06 23:11:44,472.0,1
C02349,2,2016-09-06 23:26:04,327.0,5
C02996,1,2016-09-06 23:30:46,384.0,2
C13283,1,2016-09-07 00:08:02,387.0,1
C04064,1,2016-09-07 00:20:58,472.0,1
C12725,2,2016-09-07 00:22:33,158.0,8
C05686,1,2016-09-07 00:45:14,123.0,5
C07285,1,2016-09-07 01:52:21,337.0,3
C08612,1,2016-09-07 02:01:23,,1
C00598,1,2016-09-07 04:24:37,315.0,10
C05226,1,2016-09-07 04:29:32,476.0,3
C12467,1,2016-09-07 05:01:53,,2
C03798,1,2016-09-07 05:51:24,,2
C00666,1,2016-09-07 07:34:04,264.0,9
C01929,2,2016-09-07 07:54:43,,5
C07155,1,2016-09-07 11:07:31,325.0,1
C10511,1,2016-09-07 11:18:12,191.0,2
C00095,2,2016-09-07 13:06:40,272.0,4
C04319,1,2016-09-07 14:22:19,,2
C03482,1,2016-09-07 14:28:05,251.0,2
C08149,1,2016-09-07 15:35:38,143.0,6
C09894,1,2016-09-07 16:29:32,264.0,5
C10987,1,2016-09-07 16:51:48,205.0,4
C09434,1,2016-09-07 17:32:04,,1
C02729,1,2016-09-07 17:46:54,205.0,3
C04634,1,2016-09-07 18:12:39,325.0,11
C01355,1,2016-09-07 18:17:09,,1
C04180,1,2016-09-07 18:28:17,325.0,1
C10912,2,2016-09-07 18:29:23,264.0,6
C01652,1,2016-09-07 18:46:29,476.0,7
C05382,1,2016-09-07 18:59:43,,1
C06219,1,2016-09-07 19:20:00,,1
C00575,1,2016-09-07 20:23:58,143.0,3
C01331,1,2016-09-07 21:04:57,158.0,6
C02544,1,2016-09-07 21:09:54,,1
C07801,1,2016-09-07 22:40:56,,4
C00709,1,2016-09-07 22:47:33,126.0,1
C07323,1,2016-09-07 23:15:59,264.0,5
C03393,1,2016-09-07 23:38:05,203.0,11
C13414,1,2016-09-07 23:43:48,,10
C02414,1,2016-09-07 23:52:23,,2
C07912,1,2016-09-08 00:21:08,,1
C08277,1,2016-09-08 00:22:26,433.0,1
C06459,1,2016-09-08 01:12:05,310.0,7
C13012,1,2016-09-08 01:23:13,,3
C00717,1,2016-09-08 01:58:38,123.0,5
C10960,1,2016-09-08 03:09:32,191.0,2
C11963,1,2016-09-08 05:03:19,299.0,1
C12296,1,2016-09-08 09:27:47,,1
C05496,1,2016-09-08 09:50:30,,2
C05022,1,2016-09-08 10:00:51,,9
C08710,1,2016-09-08 10:40:24,,4
C02348,1,2016-09-08 11:16:47,123.0,10
C01024,1,2016-09-08 12:39:06,,1
C11848,1,2016-09-08 12:42:13,123.0,7
C06973,1,2016-09-08 13:06:49,,3
C13260,1,2016-09-08 13:53:24,,10
C08042,1,2016-09-08 14:25:49,433.0,3
C09142,2,2016-09-08 15:11:19,,4
C12685,1,2016-09-08 15:13:59,,3
C03599,1,2016-09-08 15:15:23,269.0,2
C08778,1,2016-09-08 15:33:02,251.0,4
C11829,1,2016-09-08 15:51:27,498.0,2
C01873,1,2016-09-08 16:08:34,,2
C04469,1,2016-09-08 16:19:41,315.0,3
C06249,1,2016-09-08 16:26:37,,2
C01561,1,2016-09-08 16:30:26,327.0,1
C07127,1,2016-09-08 16:38:03,310.0,9
C08274,1,2016-09-08 17:22:51,126.0,3
C03337,1,2016-09-08 17:45:05,,1
C06612,1,2016-09-08 17:50:14,,1
C13090,1,2016-09-08 18:29:34,110.0,1
C06849,1,2016-09-08 18:40:50,472.0,1
C12409,1,2016-09-08 18:46:48,,1
C00163,1,2016-09-08 18:57:41,,6
C13441,1,2016-09-08 19:11:31,,2
C02161,1,2016-09-08 19:14:33,,1
C05156,1,2016-09-08 19:46:03,,2
C05989,1,2016-09-08 20:03:17,,3
C07589,1,2016-09-08 20:12:10,143.0,1
C04910,1,2016-09-08 21:08:19,337.0,1
C03547,1,2016-09-08 21:11:40,,4
C09843,1,2016-09-08 21:28:10,,3
C02727,1,2016-09-08 21:29:24,203.0,16
C12089,1,2016-09-08 21:54:12,498.0,1
C02758,1,2016-09-08 22:03:08,387.0,3
C08258,1,2016-09-08 22:24:12,,3
C09041,1,2016-09-08 22:42:21,181.0,1
C02586,1,2016-09-08 22:51:33,485.0,6
C00109,1,2016-09-08 23:35:50,,1
C01384,1,2016-09-09 00:42:12,264.0,3
C12475,1,2016-09-09 01:48:57,315.0,5
C06748,1,2016-09-09 11:59:48,,1
C04577,1,2016-09-09 14:42:31,264.0,2
C08755,2,2016-09-09 15:11:35,325.0,540
C00699,1,2016-09-09 16:07:09,,1
C05757,1,2016-09-09 16:22:45,123.0,4
C09018,1,2016-09-09 16:45:52,,2
C10831,1,2016-09-09 16:50:33,,2
C01964,1,2016-09-09 17:13:15,170.0,6
C05991,1,2016-09-09 17:35:27,325.0,5
C04779,1,2016-09-09 17:46:06,,1
C13435,1,2016-09-09 17:46:25,204.0,1
C01206,2,2016-09-09 17:50:46,299.0,5
C05696,1,2016-09-09 18:11:10,315.0,3
C00317,1,2016-09-09 18:32:00,325.0,1
C10394,1,2016-09-09 18:47:49,272.0,6
C04894,4,2016-09-09 19:16:16,269.0,19
C04482,1,2016-09-09 19:28:25,181.0,2
C07112,1,2016-09-09 20:18:27,310.0,1
C08601,1,2016-09-09 21:11:17,,13
C05274,1,2016-09-09 21:43:15,264.0,10
C03948,1,2016-09-09 21:50:05,299.0,1
C02904,1,2016-09-09 22:12:13,327.0,3
C06462,1,2016-09-09 22:32:26,205.0,2
C05779,1,2016-09-09 22:40:19,337.0,1
C09180,1,2016-09-09 22:50:57,269.0,2
C08151,1,2016-09-09 22:55:29,194.0,3
C11473,1,2016-09-09 23:11:19,126.0,2
C08992,1,2016-09-09 23:41:23,448.0,1
C08651,1,2016-09-10 00:16:23,,1
C01194,1,2016-09-10 00:33:09,,8
C09217,1,2016-09-10 00:35:12,264.0,3
C11994,1,2016-09-10 01:06:01,,1
C06714,1,2016-09-10 01:25:49,122.0,2
C04214,1,2016-09-10 02:18:20,,3
C06474,1,2016-09-10 03:08:36,,1
C13483,1,2016-09-10 04:09:10,,1
C07710,2,2016-09-10 06:35:42,,2
C09504,1,2016-09-10 07:41:15,512.0,3
C04881,1,2016-09-10 08:52:23,,2
C10095,1,2016-09-10 09:18:31,,3
C05536,1,2016-09-10 11:32:49,441.0,2
C00078,2,2016-09-10 12:15:06,204.0,3
C01813,1,2016-09-10 14:16:07,158.0,4
C04159,1,2016-09-10 15:20:57,123.0,2
C05252,1,2016-09-10 15:35:39,264.0,6
C09955,1,2016-09-10 15:36:55,,1
C02839,1,2016-09-10 15:37:37,177.0,5
C03836,1,2016-09-10 16:29:08,512.0,2
C09075,1,2016-09-10 16:35:01,264.0,2
C01554,1,2016-09-10 16:39:59,,5
C13511,2,2016-09-10 17:08:57,264.0,4
C01181,1,2016-09-10 18:07:12,264.0,3
C00926,1,2016-09-10 18:49:24,,1
C03159,1,2016-09-10 18:52:51,203.0,2
C06540,1,2016-09-10 19:15:43,191.0,2
C07430,1,2016-09-10 19:32:54,251.0,1
C04817,1,2016-09-10 19:39:40,264.0,9
C05206,1,2016-09-10 19:43:49,337.0,13
C07326,1,2016-09-10 19:59:14,123.0,6
C09030,1,2016-09-10 20:03:48,330.0,2
C13418,2,2016-09-10 20:04:27,498.0,8
C10134,1,2016-09-10 20:25:18,,3
C03899,1,2016-09-10 20:26:05,110.0,7
C09384,1,2016-09-10 20:40:32,476.0,1
C07391,1,2016-09-10 20:43:40,,5
C00977,1,2016-09-10 21:07:49,492.0,1
C05023,1,2016-09-10 21:10:00,,1
C06913,1,2016-09-10 21:12:04,204.0,6
C03469,1,2016-09-10 21:52:05,,1
C06284,1,2016-09-10 22:07:22,444.0,1
C06864,1,2016-09-10 22:32:14,330.0,2
C05320,1,2016-09-10 22:41:03,387.0,9
C10166,1,2016-09-10 23:25:31,184.0,1
C09336,1,2016-09-10 23:26:34,,3
C05158,1,2016-09-10 23:31:09,387.0,1
C11961,1,2016-09-10 23:44:20,272.0,1
C12378,1,2016-09-11 00:00:39,181.0,5
C08562,1,2016-09-11 00:18:14,264.0,7
C09564,1,2016-09-11 04:20:34,264.0,3
C01315,2,2016-09-11 06:23:12,433.0,2
C11139,1,2016-09-11 06:58:25,,1
C00627,1,2016-09-11 09:05:23,,1
C12472,1,2016-09-11 12:24:00,123.0,8
C12540,1,2016-09-11 13:43:33,184.0,5
C07343,1,2016-09-11 13:53:58,472.0,2
C00944,1,2016-09-11 14:01:14,,11
C00852,1,2016-09-11 15:27:54,,3
C02532,1,2016-09-11 15:49:46,,5
C00946,1,2016-09-11 15:50:58,,1
C04947,2,2016-09-11 15:53:20,472.0,5
C01917,1,2016-09-11 16:31:24,,1
C04841,1,2016-09-11 17:01:31,,1
C01886,1,2016-09-11 17:08:26,184.0,1
C01376,1,2016-09-11 17:40:47,485.0,4
C12607,2,2016-09-11 17:45:48,123.0,7
C07262,1,2016-09-11 18:04:56,143.0,3
C06502,1,2016-09-11 19:03:24,204.0,2
C10170,1,2016-09-11 19:09:22,,1
C03150,1,2016-09-11 19:16:37,315.0,2
C10718,2,2016-09-11 19:33:27,205.0,4
C01292,1,2016-09-11 20:22:05,,5
C10664,1,2016-09-11 20:36:33,,9
C09373,1,2016-09-11 20:47:10,299.0,3
C03122,1,2016-09-11 21:09:13,,6
C13231,1,2016-09-11 21:37:01,469.0,1
C09320,1,2016-09-11 21:37:12,,2
C12962,1,2016-09-11 21:57:38,264.0,1
C09678,1,2016-09-11 22:32:04,177.0,13
C03347,1,2016-09-11 23:39:35,,3
C12284,1,2016-09-12 00:08:25,,1
C05719,1,2016-09-12 00:34:34,330.0,2
C04969,1,2016-09-12 00:44:45,251.0,3
C06272,1,2016-09-12 00:45:11,143.0,1
C12968,1,2016-09-12 01:44:06,325.0,1
C00398,1,2016-09-12 01:53:07,,6
C13443,1,2016-09-12 02:48:21,184.0,5
C01246,1,2016-09-12 03:09:11,264.0,1
C11434,1,2016-09-12 04:22:14,,4
C03325,1,2016-09-12 05:31:09,,1
C00868,1,2016-09-12 05:42:11,343.0,2
C07174,1,2016-09-12 07:18:49,299.0,1
C05112,1,2016-09-12 11:47:31,,1
C01883,1,2016-09-12 12:32:43,,2
C12463,1,2016-09-12 13:48:45,,1
C04623,1,2016-09-12 14:30:13,126.0,1
C06356,1,2016-09-12 15:44:31,315.0,1
C01499,1,2016-09-12 16:25:53,264.0,1
C07793,1,2016-09-12 16:49:18,,3
C07118,2,2016-09-12 16:57:19,204.0,131
C06466,1,2016-09-12 18:11:39,181.0,1
C00613,2,2016-09-12 18:21:57,123.0,7
C02206,1,2016-09-12 18:30:32,,8
C00561,1,2016-09-12 18:53:08,205.0,4
C08532,1,2016-09-12 19:18:25,264.0,22
C01645,1,2016-09-12 19:29:13,315.0,1
C07454,1,2016-09-12 19:29:15,330.0,1
C01167,1,2016-09-12 20:00:02,,1
C02124,1,2016-09-12 20:04:41,299.0,1
C06293,1,2016-09-12 20:09:16,315.0,4
C09010,1,2016-09-12 21:29:22,,1
C03143,1,2016-09-12 21:47:23,337.0,1
C03416,1,2016-09-12 21:49:02,,1
C12495,1,2016-09-12 22:48:24,436.0,2
C10430,1,2016-09-12 23:02:02,264.0,2
C04666,1,2016-09-12 23:07:58,325.0,2
C05520,1,2016-09-12 23:20:11,,1
C10049,1,2016-09-12 23:20:28,,2
C01313,1,2016-09-12 23:42:15,433.0,4
C09773,1,2016-09-12 23:56:55,203.0,5
C08229,1,2016-09-13 00:43:42,498.0,5
C02492,1,2016-09-13 02:21:44,299.0,2
C05432,1,2016-09-13 02:26:30,476.0,1
C05255,1,2016-09-13 02:29:14,143.0,2
C09595,1,2016-09-13 02:29:52,299.0,2
C04807,1,2016-09-13 02:37:45,264.0,2
C00431,1,2016-09-13 02:52:38,,1
C07920,1,2016-09-13 03:19:40,110.0,2
C05024,1,2016-09-13 03:51:54,,2
C04867,1,2016-09-13 04:37:21,,4
C13022,1,2016-09-13 05:39:39,436.0,7
C01910,1,2016-09-13 07:11:48,485.0,4
C03175,1,2016-09-13 13:22:58,469.0,6
C00265,1,2016-09-13 14:38:33,469.0,3
C11006,1,2016-09-13 14:41:08,181.0,2
C07363,1,2016-09-13 14:53:05,325.0,2
C12410,1,2016-09-13 14:56:17,,1
C07966,1,2016-09-13 14:58:47,,1
C08790,1,2016-09-13 15:24:46,225.0,3
C00219,1,2016-09-13 16:05:11,472.0,4
C05651,1,2016-09-13 17:01:36,,2
C13367,1,2016-09-13 18:39:22,226.0,2
C01518,1,2016-09-13 18:46:48,,1
C06123,1,2016-09-13 19:27:57,204.0,8
C10609,1,2016-09-13 19:42:59,181.0,1
C05430,1,2016-09-13 19:53:46,181.0,2
C08941,1,2016-09-13 20:13:47,231.0,2
C01479,1,2016-09-13 20:29:17,,1
C03088,1,2016-09-13 20:41:24,387.0,1
C09762,1,2016-09-13 21:00:22,,8
C01713,1,2016-09-13 21:31:29,,3
C11398,1,2016-09-13 21:32:28,,1
C08897,1,2016-09-13 21:32:41,299.0,1
C05298,1,2016-09-13 21:42:56,264.0,11
C02796,1,2016-09-13 21:44:52,205.0,1
C00930,1,2016-09-13 22:04:00,,3
C10696,1,2016-09-13 22:05:27,225.0,7
C03654,1,2016-09-13 22:28:56,272.0,1
C01586,1,2016-09-13 22:43:37,327.0,2
C12091,1,2016-09-13 23:43:21,264.0,4
C08287,1,2016-09-14 01:03:24,,1
C03407,1,2016-09-14 01:19:33,,1
C02746,1,2016-09-14 01:24:55,,1
C10363,1,2016-09-14 01:36:03,433.0,10
C11930,1,2016-09-14 01:53:06,220.0,2
C04486,1,2016-09-14 01:56:17,330.0,12
C09418,1,2016-09-14 02:03:37,204.0,2
C11421,1,2016-09-14 03:52:50,,4
C00324,1,2016-09-14 05:30:14,,9
C04417,1,2016-09-14 05:30:46,,1
C07028,1,2016-09-14 14:08:31,,1
C07704,1,2016-09-14 14:17:41,441.0,8
C08631,2,2016-09-14 14:40:30,472.0,2
C05627,1,2016-09-14 15:26:27,204.0,2
C11436,2,2016-09-14 16:29:33,433.0,7
C05387,1,2016-09-14 17:35:04,,1
C00322,1,2016-09-14 17:37:05,204.0,3
C02771,1,2016-09-14 17:37:35,,1
C10400,1,2016-09-14 17:52:19,,11
C01229,1,2016-09-14 18:47:27,433.0,3
C03931,1,2016-09-14 19:10:53,191.0,6
C10491,1,2016-09-14 19:29:09,264.0,1
C09269,1,2016-09-14 19:48:51,327.0,1
C07178,1,2016-09-14 19:57:16,,4
C01928,1,2016-09-14 20:16:14,269.0,1
C09236,1,2016-09-14 20:44:03,,1
C04138,1,2016-09-14 21:19:31,253.0,1
C11876,1,2016-09-14 21:19:42,299.0,1
C08096,1,2016-09-14 22:18:21,251.0,4
C07351,1,2016-09-14 22:20:01,,2
C12621,1,2016-09-14 22:30:02,,1
C11511,1,2016-09-14 23:11:47,,1
C12896,1,2016-09-14 23:36:25,,3
C01962,1,2016-09-15 00:28:31,231.0,1
C04958,1,2016-09-15 00:33:48,315.0,2
C12430,1,2016-09-15 02:03:32,,1
C12122,1,2016-09-15 02:26:40,,2
C04663,1,2016-09-15 02:35:33,,2
C06093,1,2016-09-15 03:09:30,205.0,21
C04835,1,2016-09-15 03:21:07,,1
C10928,1,2016-09-15 04:22:30,,1
C08717,1,2016-09-15 04:43:35,,1
C13194,1,2016-09-15 10:16:09,,1
C03023,1,2016-09-15 12:27:21,433.0,2
C01737,1,2016-09-15 12:42:57,315.0,2
C01821,1,2016-09-15 13:03:52,,1
C11122,1,2016-09-15 13:53:54,,2
C00615,1,2016-09-15 14:52:47,204.0,1
C03401,1,2016-09-15 15:04:58,269.0,4
C10084,1,2016-09-15 15:27:30,,2
C06569,1,2016-09-15 16:12:22,,2
C09054,1,2016-09-15 16:25:01,,10
C08233,1,2016-09-15 16:30:01,226.0,2
C03631,1,2016-09-15 16:44:45,337.0,4
C01817,1,2016-09-15 17:08:26,,4
C00021,1,2016-09-15 17:11:28,126.0,2
C03812,1,2016-09-15 17:26:05,272.0,4
C00439,1,2016-09-15 17:28:42,325.0,5
C07068,1,2016-09-15 18:05:39,205.0,2
C12499,1,2016-09-15 18:30:50,143.0,1
C00120,1,2016-09-15 18:33:54,264.0,4
C11277,1,2016-09-15 19:19:03,123.0,1
C10002,1,2016-09-15 19:29:58,,1
C01233,1,2016-09-15 20:00:46,177.0,7
C03790,1,2016-09-15 20:10:16,325.0,1
C09319,1,2016-09-15 20:11:26,,1
C05821,1,2016-09-15 21:26:46,,18
C13324,1,2016-09-15 21:36:38,177.0,2
C03684,1,2016-09-15 22:14:12,,5
C00229,1,2016-09-15 22:16:07,,10
C09350,1,2016-09-15 23:15:43,,4
C01980,1,2016-09-15 23:31:37,330.0,2
C03809,1,2016-09-15 23:32:11,,1
C10735,1,2016-09-15 23:58:13,225.0,1
C12447,1,2016-09-16 01:10:52,,1
C12534,1,2016-09-16 01:11:59,205.0,6
C01650,1,2016-09-16 02:01:50,325.0,4
C04431,1,2016-09-16 02:22:29,324.0,3
C04875,1,2016-09-16 02:51:19,512.0,1
C08734,1,2016-09-16 04:04:38,330.0,3
C02792,1,2016-09-16 04:59:25,,1
C09224,1,2016-09-16 05:14:14,,1
C02700,1,2016-09-16 05:41:13,,1
C09943,1,2016-09-16 13:10:19,,1
C09421,3,2016-09-16 13:50:48,204.0,23
C06454,1,2016-09-16 14:24:12,325.0,6
C00203,1,2016-09-16 16:19:46,325.0,1
C05632,1,2016-09-16 16:26:55,143.0,2
C10432,1,2016-09-16 16:44:46,337.0,2
C01051,1,2016-09-16 17:50:42,337.0,11
C06676,1,2016-09-16 18:03:17,181.0,2
C03134,1,2016-09-16 18:27:41,299.0,3
C01903,1,2016-09-16 19:02:58,123.0,2
C02467,1,2016-09-16 19:16:47,272.0,6
C00876,1,2016-09-16 19:17:46,441.0,4
C02743,1,2016-09-16 20:03:12,177.0,5
C04250,1,2016-09-16 20:15:25,143.0,1
C11896,1,2016-09-16 20:15:50,123.0,1
C06721,1,2016-09-16 21:37:48,,2
C06431,1,2016-09-16 21:59:37,205.0,3
C04792,1,2016-09-16 22:03:18,,1
C01766,1,2016-09-16 22:28:10,226.0,1
C03076,1,2016-09-16 22:35:06,226.0,1
C12781,1,2016-09-16 22:39:23,126.0,6
C06033,1,2016-09-16 23:22:31,264.0,1
C07500,1,2016-09-16 23:30:24,181.0,1
C05865,1,2016-09-16 23:47:26,123.0,3
C01101,1,2016-09-17 00:08:05,324.0,5
C02622,1,2016-09-17 00:20:02,,1
C03739,1,2016-09-17 00:24:22,177.0,1
C09838,1,2016-09-17 00:38:07,330.0,1
C07982,2,2016-09-17 01:07:06,343.0,4
C12609,1,2016-09-17 01:11:09,337.0,6
C09308,2,2016-09-17 01:34:08,498.0,6
C01753,1,2016-09-17 01:51:58,325.0,1
C02335,1,2016-09-17 01:53:14,,1
C11114,1,2016-09-17 02:06:03,,1
C00617,1,2016-09-17 02:38:15,,1
C08078,1,2016-09-17 04:28:28,181.0,1
C09852,1,2016-09-17 05:22:02,,3
C05440,1,2016-09-17 13:11:54,502.0,2
C06344,1,2016-09-17 13:16:35,225.0,4
C11851,1,2016-09-17 13:21:24,,3
C13073,1,2016-09-17 14:30:30,181.0,1
C03548,1,2016-09-17 15:37:35,123.0,7
C05951,1,2016-09-17 15:45:04,,1
C11263,1,2016-09-17 16:22:45,,2
C01423,1,2016-09-17 17:09:59,177.0,2
C05842,1,2016-09-17 17:59:13,325.0,3
C04721,1,2016-09-17 18:06:38,123.0,5
C05016,1,2016-09-17 19:16:38,181.0,1
C08588,1,2016-09-17 19:20:35,,2
C00630,1,2016-09-17 19:26:09,337.0,7
C10860,1,2016-09-17 19:33:15,315.0,4
C05642,1,2016-09-17 19:44:38,,2
C01783,1,2016-09-17 20:27:02,315.0,21
C07977,1,2016-09-17 20:33:54,330.0,1
C02854,1,2016-09-17 20:49:04,,1
C13016,1,2016-09-17 20:50:07,184.0,10
C02007,1,2016-09-17 21:26:38,204.0,2
C06050,1,2016-09-17 21:28:19,,1
C09210,1,2016-09-17 21:37:49,,7
C10784,1,2016-09-17 22:08:25,264.0,7
C00688,1,2016-09-17 22:34:07,,5
C10438,1,2016-09-17 23:53:26,444.0,10
C00207,1,2016-09-18 00:54:04,,1
C07449,1,2016-09-18 01:08:45,264.0,1
C13547,1,2016-09-18 01:18:17,387.0,2
C10057,1,2016-09-18 02:14:03,204.0,1
C01985,1,2016-09-18 02:34:15,337.0,1
C12501,1,2016-09-18 03:25:33,337.0,2
C06817,1,2016-09-18 03:42:28,,1
C12546,1,2016-09-18 05:28:03,,2
C13280,1,2016-09-18 13:06:30,170.0,2
C07147,1,2016-09-18 14:25:13,,3
C00390,1,2016-09-18 15:25:43,315.0,4
C02760,1,2016-09-18 17:04:48,,2
C04039,1,2016-09-18 17:15:51,126.0,3
C07222,1,2016-09-18 17:54:16,,4
C00980,1,2016-09-18 18:03:06,126.0,1
C04061,1,2016-09-18 18:08:34,,2
C10732,1,2016-09-18 18:47:23,,4
C10594,1,2016-09-18 18:59:15,,1
C08326,1,2016-09-18 18:59:38,,1
C10053,2,2016-09-18 19:34:36,325.0,22
C02540,1,2016-09-18 20:03:00,,3
C00495,2,2016-09-18 20:36:57,177.0,24
C13523,1,2016-09-18 20:48:06,,1
C00341,1,2016-09-18 20:58:36,299.0,1
C07810,1,2016-09-18 21:22:30,436.0,2
C09209,1,2016-09-18 21:56:01,299.0,1
C12611,1,2016-09-18 22:01:01,,7
C00821,1,2016-09-18 22:10:25,264.0,2
C06379,1,2016-09-18 22:15:36,,1
C09697,1,2016-09-18 22:16:12,498.0,4
C09567,1,2016-09-18 23:01:36,325.0,7
C09722,1,2016-09-19 00:12:31,,1
C05732,1,2016-09-19 00:29:48,315.0,6
C11991,1,2016-09-19 03:12:32,,3
C04314,1,2016-09-19 03:18:54,,1
C02228,1,2016-09-19 03:46:38,,5
C13285,1,2016-09-19 03:52:04,,1
C06018,1,2016-09-19 04:09:03,472.0,2
C09646,1,2016-09-19 04:31:46,,2
C07370,1,2016-09-19 05:17:02,,2
C11487,1,2016-09-19 09:35:12,,1
C06937,1,2016-09-19 10:58:35,204.0,2
C07787,1,2016-09-19 13:12:52,,1
C13310,1,2016-09-19 13:38:06,204.0,1
C06506,1,2016-09-19 13:41:50,387.0,1
C07024,1,2016-09-19 14:37:29,,2
C11070,1,2016-09-19 14:47:49,441.0,3
C09649,1,2016-09-19 14:48:38,,3
C00740,1,2016-09-19 16:13:10,126.0,2
C09004,1,2016-09-19 16:16:33,170.0,4
C08545,1,2016-09-19 16:48:09,337.0,1
C12788,1,2016-09-19 16:51:25,,1
C06289,1,2016-09-19 16:57:27,476.0,1
C02235,1,2016-09-19 17:11:16,,4
C06195,1,2016-09-19 18:37:42,,1
C08892,1,2016-09-19 18:43:04,337.0,3
C06063,1,2016-09-19 19:02:09,143.0,1
C10174,1,2016-09-19 19:14:45,,1
C04853,1,2016-09-19 19:45:31,123.0,1
C04612,1,2016-09-19 20:02:13,,3
C09432,1,2016-09-19 21:15:30,299.0,8
C03481,1,2016-09-19 21:57:59,,1
C05451,1,2016-09-19 22:08:59,,1
C07945,1,2016-09-19 22:19:19,,6
C10392,1,2016-09-19 22:26:10,,1
C00500,1,2016-09-19 23:24:59,433.0,2
C05201,1,2016-09-19 23:40:16,,15
C02381,1,2016-09-19 23:41:08,337.0,1
C11573,1,2016-09-19 23:42:37,337.0,3
C04640,1,2016-09-19 23:45:57,123.0,1
C08647,1,2016-09-19 23:46:06,441.0,2
C10780,1,2016-09-20 00:07:43,,1
C07226,1,2016-09-20 00:16:39,269.0,2
C12329,1,2016-09-20 00:42:10,330.0,11
C07487,1,2016-09-20 01:08:30,143.0,2
C07359,1,2016-09-20 01:52:30,325.0,5
C05014,1,2016-09-20 03:28:33,,2
C06085,1,2016-09-20 04:42:29,,17
C12618,1,2016-09-20 13:01:07,327.0,2
C04919,1,2016-09-20 15:04:58,205.0,4
C07601,1,2016-09-20 15:09:27,269.0,20
C04067,1,2016-09-20 16:31:45,,3
C07135,1,2016-09-20 16:35:42,,1
C12559,1,2016-09-20 16:41:36,327.0,11
C06983,1,2016-09-20 16:55:30,264.0,1
C05066,1,2016-09-20 17:08:07,337.0,2
C10005,1,2016-09-20 17:09:06,,2
C04140,1,2016-09-20 17:13:55,251.0,2
C06229,1,2016-09-20 18:13:35,,3
C11549,1,2016-09-20 18:26:55,181.0,1
C00772,1,2016-09-20 19:03:02,,2
C05762,1,2016-09-20 19:04:44,428.0,2
C04304,1,2016-09-20 19:23:48,428.0,1
C10976,1,2016-09-20 19:46:24,502.0,1
C00319,1,2016-09-20 20:48:52,,6
C05609,1,2016-09-20 22:20:28,226.0,3
